"stateabb","ccode","year","milex","milper","irst","pec","tpop","upop","cinc","democ","autoc","polity","polity2","democracy","cgdppc","ln.gdp","gdp","atwar","initiator","civilwar.part","lsthreat","ww1","ww2","cold.war","majpower","super.power","status","mid.pres","disputes","ln.milex","lag.ln.milex","lag.milex","change.milex","change.ln.milex","growth.milex","lag.ln.gdp","lag.gdp","change.gdp","gdp.growth","total.rivals","rival.milex","avg.rival.milex"
"IRN",630,1928,10229,40,0,650,"12220","613",0.0036063,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.53174198,0,0,0,0,0,0,0,0,9.23307985894567,9.16377273615985,9544,685,0.0693071227858244,0.0717728415758592,NA,NA,NA,NA,2,10.4797637813647,5.23988189068233
"IRN",630,1929,NA,40,0,461,"12400","630",0.003963,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.52481604,0,0,0,0,0,0,0,0,NA,9.23307985894567,10229,NA,NA,NA,NA,NA,NA,NA,2,10.3974518192267,5.19872590961335
"IRN",630,1930,11509,40,0,656,"12590","657",0.0036148,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.51355398,0,0,0,0,0,0,0,0,9.35097150171593,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10.2990706607898,5.14953533039492
"IRN",630,1931,1940,40,0,522,"12750","696",0.0034039,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.50309098,0,0,0,0,0,0,0,0,7.57095858316901,9.35097150171593,11509,-9569,-1.78001291854692,-0.831436267269094,NA,NA,NA,NA,2,18.6038641292654,9.30193206463271
"IRN",630,1932,14990,40,0,839,"12912","746",0.0039013,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.258398,0,0,0,0,0,0,0,0,9.61520530001231,7.57095858316901,1940,13050,2.0442467168433,6.72680412371134,NA,NA,NA,NA,3,26.0808492704224,8.69361642347412
"IRN",630,1933,7064,97,0,375,"13076","816",0.0050065,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.25820401,0,0,0,0,0,0,1,2,8.86290829511863,9.61520530001231,14990,-7926,-0.752297004893688,-0.528752501667779,NA,NA,NA,NA,2,7.84854348245668,3.92427174122834
"IRN",630,1934,14495,97,0,344,"13242","870",0.0049904,0,7,-7,-7,0,NA,NA,NA,0,0,0,0.262207,0,0,0,0,0,0,1,4,9.58162802828276,8.86290829511863,7064,7431,0.718719733164134,1.05195356738392,NA,NA,NA,NA,2,7.78572089653462,3.89286044826731
"IRN",630,1935,15834,95,0,760,"13410","937",0.004476,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.27964199,0,0,0,0,0,0,1,2,9.66997795897274,9.58162802828276,14495,1339,0.0883499306899793,0.0923766816143498,NA,NA,NA,NA,2,16.8543311998721,8.42716559993603
"IRN",630,1936,15202,94,0,66,"13581","1018",0.0044426,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.490082,0,0,0,0,0,0,0,0,9.62924805578084,9.66997795897274,15834,-632,-0.0407299031919042,-0.0399141088796261,NA,NA,NA,NA,2,17.598022876885,8.79901143844249
"IRN",630,1937,19447,92,0,809,"13753","1083",0.0044241,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.53545898,0,0,0,0,0,0,0,0,9.87549951599596,9.62924805578084,15202,4245,0.246251460215122,0.279239573740297,NA,NA,NA,NA,2,8.84231554684186,4.42115777342093
"IRN",630,1938,25020,90,0,703,"13928","1166",0.0045172,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.53927898,0,0,0,0,0,0,0,0,10.1274707512478,9.87549951599596,19447,5573,0.251971235251823,0.286573764590939,NA,NA,NA,NA,1,8.96507901540835,8.96507901540835
"IRN",630,1939,23543,32,0,1755,"14105","1248",0.0031972,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.58529401,0,1,0,0,0,0,0,0,10.0666262899133,10.1274707512478,25020,-1477,-0.0608444613344723,-0.0590327737809752,NA,NA,NA,NA,1,8.84592123330402,8.84592123330402
"IRN",630,1940,24250,120,0,2190,"14284","1320",0.0037121,0,8,-8,-8,0,NA,NA,NA,0,0,0,0.624291,0,1,0,0,0,0,1,2,10.0962131326288,10.0666262899133,23543,707,0.0295868427154957,0.0300301575839952,NA,NA,NA,NA,0,0,0
"IRN",630,1941,NA,124,0,2259,"14466","1407",0.0044752,2,3,-1,-1,0,NA,NA,NA,0,0,0,0.53356403,0,1,0,0,0,0,1,2,NA,10.0962131326288,24250,NA,NA,NA,NA,NA,NA,NA,0,0,0
"IRN",630,1942,NA,65,0,588,"14649","1480",0.0038156,2,3,-1,-1,0,NA,NA,NA,0,0,0,0.558285,0,1,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"IRN",630,1943,27179,80,0,1681,"14835","1562",0.0033971,2,3,-1,-1,0,NA,NA,NA,0,0,0,0.23639299,0,1,0,0,0,0,1,2,10.2102366877051,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"IRN",630,1944,30822,86,0,4408,"15024","1650",0.0035197,2,3,-1,-1,0,NA,NA,NA,0,0,0,0.067754,0,1,0,0,0,0,0,0,10.3360164435269,10.2102366877051,27179,3643,0.125779755821808,0.134037308215902,NA,NA,NA,NA,0,0,0
"IRN",630,1945,30822,90,0,2452,"15215","1749",0.00332,2,3,-1,-1,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,4,10.3360164435269,10.3360164435269,30822,0,0,0,NA,NA,NA,NA,0,0,0
"IRN",630,1946,33723,101,0,1485,"15408","1845",0.0045245,2,3,-1,-1,0,NA,NA,NA,0,0,0,0.365794,0,0,0,0,0,0,1,4,10.4259650290426,10.3360164435269,30822,2901,0.0899485855156232,0.0941210823437804,NA,NA,NA,NA,0,0,0
"IRN",630,1947,47538,91,0,2980,"15604","1942",0.0042104,3,4,-1,-1,0,NA,NA,NA,0,0,0,0.54818898,0,0,1,0,0,0,0,0,10.769305705775,10.4259650290426,33723,13815,0.343340676732419,0.40966106218308,NA,NA,NA,NA,0,0,0
"IRN",630,1948,47538,92,0,3550,"15802","2052",0.0042677,3,4,-1,-1,0,NA,NA,NA,0,0,0,0.56780398,0,0,1,0,0,0,0,0,10.769305705775,10.769305705775,47538,0,0,0,NA,NA,NA,NA,0,0,0
"IRN",630,1949,69877,114,0,2989,"16131","2167",0.0043231,3,4,-1,-1,0,NA,NA,NA,0,0,0,0.54864699,0,0,1,0,0,0,0,0,11.1545061433461,10.769305705775,47538,22339,0.385200437571163,0.469918801800665,NA,NA,NA,NA,0,0,0
"IRN",630,1950,76215,114,0,29556,"16276","2285",0.0062025,3,4,-1,-1,0,2568,24.4610491630505,42004776000,0,0,0,0.56099099,0,0,1,0,0,0,0,0,11.2413266933866,11.1545061433461,69877,6338,0.0868205500404677,0.0907022339253259,NA,NA,NA,NA,0,0,0
"IRN",630,1951,76215,123,0,20611,"16667","2409",0.0053488,3,4,-1,-1,0,2497,24.4601513145385,41967079000,0,0,0,0.585437,0,0,1,0,0,0,1,4,11.2413266933866,11.2413266933866,76215,0,0,0,24.4610491630505,42004776000,-37697000,-0.000897445566666038,0,0,0
"IRN",630,1952,77938,132,0,2077,"17067","2537",0.0039461,3,4,-1,-1,0,2429,24.4595426523967,41941543000,0,0,0,0.57369101,0,0,1,0,0,0,0,0,11.263681748428,11.2413266933866,76215,1723,0.0223550550414302,0.0226070983402217,24.4601513145385,41967079000,-25536000,-0.000608476944511673,0,0,0
"IRN",630,1953,78308,132,0,2012,"17476","2661",0.0039396,NA,NA,NA,-4,NA,2365,24.4595839471159,41943275000,0,0,0,0.57348198,0,0,1,0,0,0,0,0,11.2684178179022,11.263681748428,77938,370,0.00473606947419825,0.00474736328876799,24.4595426523967,41941543000,1732000,4.12955717914336e-05,0,0,0
"IRN",630,1954,37901,132,0,2486,"17896","2790",0.0038649,NA,NA,NA,-7,NA,2301,24.4589099767611,41915016000,0,0,0,0.56681997,0,0,1,0,0,0,0,0,10.5427591601268,11.2684178179022,78308,-40407,-0.725658657775488,-0.516000919446289,24.4595839471159,41943275000,-28259000,-0.000673743287809548,0,0,0
"IRN",630,1955,58047,128,0,17991,"18325","2934",0.0045821,0,10,-10,-10,0,2238,24.4582272198401,41886408000,0,0,0,0.47788,0,0,1,0,0,0,0,0,10.9690255334748,10.5427591601268,37901,20146,0.426266373348053,0.53154270335875,24.4589099767611,41915016000,-28608000,-0.000682523895493682,1,12.221980442912,12.221980442912
"IRN",630,1956,80614,128,0,26630,"19261","3104",0.0050572,0,10,-10,-10,0,2370,24.5427833457667,45582210000,0,0,0,0.46494901,0,0,1,0,0,0,0,0,11.2974400153978,10.9690255334748,58047,22567,0.328414481923032,0.388771168191293,24.4582272198401,41886408000,3695802000,0.0882339206551204,1,12.3815793673288,12.3815793673288
"IRN",630,1957,103242,138,0,30805,"19797","3281",0.0053636,0,10,-10,-10,0,2626,24.6730449835657,51923898000,0,0,0,0.45647299,0,0,1,0,0,0,0,0,11.5448407119148,11.2974400153978,80614,22628,0.247400696516976,0.280695660803334,24.5427833457667,45582210000,6341688000,0.139126382858576,1,12.3194459726979,12.3194459726979
"IRN",630,1958,164562,147,0,32187,"20352","3467",0.0055935,0,10,-10,-10,0,2848,24.7824722211166,57928320000,0,0,0,0.44068399,0,0,1,0,0,0,0,0,12.0110487545933,11.5448407119148,103242,61320,0.46620804267852,0.593944324984018,24.6730449835657,51923898000,6004422000,0.115638891363665,2,23.5969079072572,11.7984539536286
"IRN",630,1959,204301,157,0,32177,"20926","3658",0.0056616,0,10,-10,-10,0,3003,24.8641567144576,62858796000,0,0,0,0.205089,0,0,1,0,0,0,1,4,12.227354570283,12.0110487545933,164562,39739,0.216305815689669,0.241483453045053,24.7824722211166,57928320000,4930476000,0.0851133953133804,2,24.014325117889,12.0071625589445
"IRN",630,1960,181137,208,0,40342,"21439","3852",0.0062873,0,10,-10,-10,0,3198,24.9560744561765,68910504000,0,0,0,0.207984,0,0,1,0,0,0,1,2,12.1070144506844,12.227354570283,204301,-23164,-0.120340119598634,-0.113381725982741,24.8641567144576,62858796000,6051708000,0.0962746407042222,2,24.2669986143026,12.1334993071513
"IRN",630,1961,184797,185,0,36448,"22109","4071",0.0059514,0,10,-10,-10,0,3368,25.0368209998951,74705608000,0,0,0,0.208453,0,0,1,0,0,0,1,2,12.1270186156203,12.1070144506844,181137,3660,0.0200041649359637,0.0202057006575134,24.9560744561765,68910504000,5795104000,0.0840960907788456,2,24.2013163181167,12.1006581590584
"IRN",630,1962,187063,200,0,40075,"22801","4305",0.0060581,0,10,-10,-10,0,3333,25.0555206639215,76115721000,0,0,0,0.31380501,0,0,1,0,0,0,0,0,12.1392060832732,12.1270186156203,184797,2266,0.012187467652895,0.0122621038220317,25.0368209998951,74705608000,1410113000,0.0188755976659744,2,24.3687754784239,12.184387739212
"IRN",630,1963,191010,200,0,42408,"23513","4549",0.005997,0,10,-10,-10,0,3591,25.159207481307,84431592000,0,0,0,0.31194401,0,0,1,0,0,0,1,2,12.1600862969935,12.1392060832732,187063,3947,0.0208802137202397,0.021099843368277,25.0555206639215,76115721000,8315871000,0.109253001755051,2,24.44421462014,12.22210731007
"IRN",630,1964,218125,200,0,45418,"24249","4828",0.006063,0,10,-10,-10,0,3737,25.2286451457819,90502666000,0,0,0,0.31112799,0,0,1,0,0,0,0,0,12.2928281564555,12.1600862969935,191010,27115,0.132741859462071,0.141955918538296,25.159207481307,84431592000,6071074000,0.0719052413461539,2,24.8590095050799,12.42950475254
"IRN",630,1965,276449,205,0,49736,"25007","5129",0.0063259,0,10,-10,-10,0,4070,25.3437425776349,101542430000,0,0,0,0.19764,0,0,1,0,0,0,1,2,12.5297852517661,12.2928281564555,218125,58324,0.236957095310538,0.267387965616046,25.2286451457819,90502666000,11039764000,0.121982749104872,2,25.2543586125599,12.62717930628
"IRN",630,1966,314851,210,0,56799,"25789","4697",0.0061971,0,10,-10,-10,0,4344,25.4388636470871,111675552000,0,0,0,0.198119,0,0,1,0,0,0,1,4,12.6598579661279,12.5297852517661,276449,38402,0.130072714361855,0.138911697998546,25.3437425776349,101542430000,10133122000,0.0997919982809157,2,25.4060685595578,12.7030342797789
"IRN",630,1967,410231,210,0,60515,"26489","5031",0.0062846,0,10,-10,-10,0,4690,25.5449748510039,124177130000,0,0,0,0.19884101,0,0,1,0,0,0,0,0,12.9244781323042,12.6598579661279,314851,95380,0.264620166176281,0.302936944777053,25.4388636470871,111675552000,12501578000,0.111945522328826,2,25.6790659468466,12.8395329734233
"IRN",630,1968,524752,210,0,38476,"27208","5364",0.0055705,0,10,-10,-10,0,5238,25.6844058823596,142756452000,0,0,0,0.20117199,0,0,1,0,0,0,0,0,13.1706829546746,12.9244781323042,410231,114521,0.246204822370423,0.279162228110504,25.5449748510039,124177130000,18579322000,0.149619515284336,2,26.1296361198878,13.0648180599439
"IRN",630,1969,624422,225,0,44835,"27946","5698",0.0058392,0,10,-10,-10,0,5747,25.8057898357765,161180362000,0,0,0,0.20044701,0,0,1,0,0,0,1,2,13.344583302307,13.1706829546746,524752,99670,0.173900347632319,0.189937341830045,25.6844058823596,142756452000,18423910000,0.12905833496058,2,26.39600264144,13.19800132072
"IRN",630,1970,735313,245,0,54221,"28705","6031",0.0061196,0,10,-10,-10,0,6173,25.9056994118818,178115742000,0,0,0,0.203229,0,0,1,0,0,0,1,2,13.5080528978507,13.344583302307,624422,110891,0.163469595543782,0.177589835079482,25.8057898357765,161180362000,16935380000,0.105070988734968,2,26.4410088916107,13.2205044458053
"IRN",630,1971,735313,255,0,55937,"29484","6465",0.0062166,0,10,-10,-10,0,6740,26.0217317924546,200029720000,0,0,0,0.20573699,0,0,1,0,0,0,1,2,13.5080528978507,13.5080528978507,735313,0,0,0,25.9056994118818,178115742000,21913978000,0.123032235971596,2,27.1830705812811,13.5915352906405
"IRN",630,1972,1087788,265,0,53888,"30284","6699",0.0063509,0,10,-10,-10,0,7614,26.1717022299754,232394508000,0,0,0,0.204721,0,0,1,0,0,0,1,4,13.8996577537669,13.5080528978507,735313,352475,0.391604855916162,0.479353690197236,26.0217317924546,200029720000,32364788000,0.161799896535375,1,13.0381074733372,13.0381074733372
"IRN",630,1973,1814697,285,200,60013,"31106","7032",0.0069416,0,10,-10,-10,0,8033,26.253376977521,252171936000,0,0,1,0.20265199,0,0,1,0,0,0,1,4,14.411429620652,13.8996577537669,1087788,726909,0.511771866885065,0.668245099228894,26.1717022299754,232394508000,19777428000,0.0851028200718065,1,13.3970650680316,13.3970650680316
"IRN",630,1974,4658080,310,1300,68527,"31951","7843",0.0088231,0,10,-10,-10,0,8492,26.337643352279,274342552000,0,0,1,0.20295699,0,0,1,0,0,0,1,2,15.3541141187128,14.411429620652,1814697,2843383,0.942684498060791,1.56686377946291,26.253376977521,252171936000,22170616000,0.0879186492822104,1,14.1725246443877,14.1725246443877
"IRN",630,1975,6667751,385,1300,69426,"32818","8654",0.0100492,0,10,-10,-10,0,8640,26.3841742129562,287409600000,0,0,1,0.210439,0,0,1,0,0,0,1,4,15.7127933295997,15.3541141187128,4658080,2009671,0.358679210886917,0.431437630955243,26.337643352279,274342552000,13067048000,0.0476304091535899,1,14.2802516141313,14.2802516141313
"IRN",630,1976,7746860,420,1000,69807,"33709","9464",0.0105288,0,10,-10,-10,0,9822,26.5418399084754,336491898000,0,0,0,0.214369,0,0,1,0,0,0,1,4,15.8627982870237,15.7127933295997,6667751,1079109,0.150004957424072,0.161840026719654,26.3841742129562,287409600000,49082298000,0.170774734038111,1,14.381348093482,14.381348093482
"IRN",630,1977,7972585,350,1000,77665,"35025","11064",0.0102733,0,10,-10,-10,0,9391,26.5283160131115,331971850000,0,0,0,0.21193299,0,0,1,0,0,0,0,0,15.8915194648888,15.8627982870237,7746860,225725,0.0287211778650143,0.0291376118840408,26.5418399084754,336491898000,-4520048000,-0.0134328583447795,1,14.5127135027821,14.5127135027821
"IRN",630,1978,9137992,350,1000,72998,"36393","11868",0.0102895,0,10,-10,-10,0,8009,26.4014179419555,292408590000,0,0,1,0.21129499,0,0,1,0,0,0,1,2,16.0279513350731,15.8915194648888,7972585,1165407,0.136431870184346,0.146176804637392,26.5283160131115,331971850000,-39563260000,-0.119176550662353,1,14.5025440881906,14.5025440881906
"IRN",630,1979,5462930,415,1000,82654,"37814","12702",0.0094861,NA,NA,NA,0,NA,7057,26.3106261857383,267029823000,0,0,1,0.186646,0,0,1,0,0,0,1,6,15.5134960168752,16.0279513350731,9137992,-3675062,-0.514455318197859,-0.402173913043478,26.4014179419555,292408590000,-25378767000,-0.0867921390407854,4,61.0395513766893,15.2598878441723
"IRN",630,1980,3386907,305,565,64862,"39291","13588",0.0078179,NA,NA,NA,-2,NA,5817,26.1583745379798,229317774000,1,0,1,0.34424299,0,0,1,0,0,0,1,8,15.0354279687502,15.5134960168752,5462930,-2076023,-0.478068048125088,-0.380020062493936,26.3106261857383,267029823000,-37712049000,-0.14122785453818,4,61.5050693152496,15.3762673288124
"IRN",630,1981,NA,260,470,51241,"40826","14583",0.0078229,NA,NA,NA,-4,NA,5403,26.1272253829813,222284823000,1,0,1,0.349747,0,0,1,0,0,0,1,10,NA,15.0354279687502,3386907,NA,NA,NA,26.1583745379798,229317774000,-7032951000,-0.0306690182680737,4,63.0337712545196,15.7584428136299
"IRN",630,1982,15550982,240,672,54510,"42420","15651",0.0100467,0,6,-6,-6,0,5995,26.2727137398683,257095575000,1,0,1,0.341039,0,0,1,0,0,0,1,2,16.5596344100256,NA,NA,NA,NA,NA,26.1272253829813,222284823000,34810752000,0.156604268029581,4,63.6683601327735,15.9170900331934
"IRN",630,1983,14903087,240,703,62800,"44077","16403",0.0099378,0,6,-6,-6,0,6516,26.3959776182294,290822112000,1,0,1,0.34441799,0,0,1,0,0,0,1,8,16.5170789977649,16.5596344100256,15550982,-647895,-0.0425554122607217,-0.0416626422691506,26.2727137398683,257095575000,33726537000,0.131182876251371,4,63.9430464937414,15.9857616234353
"IRN",630,1984,20162342,335,784,73362,"45798","17596",0.0117157,0,6,-6,-6,0,6368,26.4120446914291,295532512000,1,0,1,0.33892801,0,0,1,0,0,0,1,18,16.8193272146525,16.5170789977649,14903087,5259255,0.302248216887619,0.352897020597142,26.3959776182294,290822112000,4710400000,0.0161968426939971,4,64.0992720240794,16.0248180060199
"IRN",630,1985,14091000,345,764,78753,"47820","17788",0.0107252,0,6,-6,-6,0,6273,26.4350662716789,302415057000,1,0,1,0.34495899,0,0,1,0,0,0,1,22,16.4610469246445,16.8193272146525,20162342,-6071342,-0.358280290007965,-0.301122855668255,26.4120446914291,295532512000,6882545000,0.0232886221330532,4,63.5525503707773,15.8881375926943
"IRN",630,1986,5900000,345,741,68300,"49445","17979",0.008658,0,6,-6,-6,0,5474,26.3358383072455,273847798000,1,0,1,0.342639,0,0,1,0,0,0,1,24,15.5904630783675,16.4610469246445,14091000,-8191000,-0.870583846277064,-0.581293023915975,26.4350662716789,302415057000,-28567259000,-0.0944637455667427,4,63.9300378717417,15.9825094679354
"IRN",630,1987,8960000,350,783,70420,"50662","18595",0.0091912,0,6,-6,-6,0,5222,26.3198036294248,269491754000,1,0,1,0.34086803,0,0,1,0,0,0,1,52,16.0082808965583,15.5904630783675,5900000,3060000,0.417817818190791,0.51864406779661,26.3358383072455,273847798000,-4356044000,-0.0159068067437957,4,63.8444291860681,15.961107296517
"IRN",630,1988,9900000,654,883,80050,"51909","19118",0.0111667,0,6,-6,-6,0,4796,26.2612833822882,254173612000,1,0,1,0.339517,0,0,1,0,0,0,1,34,16.1080454161149,16.0082808965583,8960000,940000,0.0997645195566648,0.104910714285714,26.3198036294248,269491754000,-15318142000,-0.0568408560656739,4,63.9127377827499,15.9781844456875
"IRN",630,1989,8600000,604,1081,89223,"53187","19730",0.0112109,0,6,-6,-6,0,4841,26.298202454217,263732839000,0,0,0,0.32135001,0,0,1,0,0,0,1,4,15.9672728775028,16.1080454161149,9900000,-1300000,-0.140772538612117,-0.131313131313131,26.2612833822882,254173612000,9559227000,0.0376090457415383,4,63.5938061406901,15.8984515351725
"IRN",630,1990,3200000,440,1425,102198,"54496","19877",0.0091591,0,6,-6,-6,0,5129,26.3954038693586,290655301000,0,0,0,0.18994001,0,0,1,0,0,0,0,0,14.9786616802699,15.9672728775028,8600000,-5400000,-0.988611197232892,-0.627906976744186,26.298202454217,263732839000,26922462000,0.102082327335808,4,62.8282721844022,15.7070680461006
"IRN",630,1991,5800000,465,2203,112129,"55837","20297",0.01055,0,6,-6,-6,0,5666,26.5147034113583,327483468000,0,0,0,0.18732901,0,0,0,0,0,0,1,2,15.5733686479304,14.9786616802699,3200000,2600000,0.594706967660519,0.8125,26.3954038693586,290655301000,36828167000,0.126707363923151,4,63.4990163518015,15.8747540879504
"IRN",630,1992,2300000,528,2917,115246,"57153","20733",0.0106825,0,6,-6,-6,0,6081,26.5999714159805,356632407000,0,0,0,0.185093,0,0,0,0,0,0,1,4,14.6484201156819,15.5733686479304,5800000,-3500000,-0.924948532248534,-0.603448275862069,26.5147034113583,327483468000,29148939000,0.0890088870073893,4,61.6875323011057,15.4218830752764
"IRN",630,1993,1516000,528,3672,130359,"58481","22080",0.0109832,0,6,-6,-6,0,5814,26.5667339902002,344973690000,0,0,0,0.187664,0,0,0,0,0,0,1,6,14.2315865048148,14.6484201156819,2300000,-784000,-0.41683361086705,-0.340869565217391,26.5999714159805,356632407000,-11658717000,-0.0326911317400272,4,61.795544347732,15.448886086933
"IRN",630,1994,2340000,528,4498,149570,"59778","23514",0.0116459,0,6,-6,-6,0,5634,26.5469299436643,338209020000,0,0,0,0.205283,0,0,0,0,0,0,1,4,14.6656619146842,14.2315865048148,1516000,824000,0.434075409869378,0.54353562005277,26.5667339902002,344973690000,-6764670000,-0.0196092345477129,4,61.6776562897387,15.4194140724347
"IRN",630,1995,3000000,530,4696,157571,"68365","24342",0.0120869,0,6,-6,-6,0,5650,26.5634153674313,343830750000,0,0,0,0.26243001,0,0,0,0,0,0,1,2,14.9141231799657,14.6656619146842,2340000,660000,0.248461265281442,0.282051282051282,26.5469299436643,338209020000,5621730000,0.0166220581579995,4,61.4783511262926,15.3695877815731
"IRN",630,1996,3442000,540,5415,161565,"61128","25169",0.0121789,0,6,-6,-6,0,6004,26.6404361853308,371359408000,0,0,0,0.25713301,0,0,0,0,0,0,1,4,15.0515635462823,14.9141231799657,3000000,442000,0.13744036631668,0.147333333333333,26.5634153674313,343830750000,27528658000,0.0800645608340732,5,74.0518933037392,14.8103786607478
"IRN",630,1997,4695000,575,6322,165006,"60694","25783",0.0127905,4,1,3,3,0,6119,26.6774976150302,385380739000,0,0,0,0.25470799,0,0,0,0,0,0,1,8,15.362008883617,15.0515635462823,3442000,1253000,0.310445337334681,0.364032539221383,26.6404361853308,371359408000,14021331000,0.0377567679664117,5,74.0697186824478,14.8139437364896
"IRN",630,1998,5879000,460,5602,189445,"65758","26398",0.0125535,4,1,3,3,0,6310,26.7271243110516,404988420000,0,0,0,0.253584,0,0,0,0,0,0,1,2,15.5868974074813,15.362008883617,4695000,1184000,0.22488852386431,0.252183173588924,26.6774976150302,385380739000,19607681000,0.0508787259344583,5,74.420952351062,14.8841904702124
"IRN",630,1999,5711000,460,6070,237943,"66796","27012",0.0130514,4,1,3,3,0,6862,26.8291140305512,448472872000,0,0,0,0.18239599,0,0,0,0,0,0,1,6,15.5579048727477,15.5868974074813,5879000,-168000,-0.0289925347336659,-0.0285762884844361,26.7271243110516,404988420000,43484452000,0.107372087330299,5,74.4566884890989,14.8913376978198
"IRN",630,2000,3957000,513,6600,230047,"67702","27626",0.0128793,4,1,3,3,0,7573,26.9440942053148,503119828000,0,0,0,0.228214,0,0,0,0,0,0,0,0,15.1909969730842,15.5579048727477,5711000,-1754000,-0.366907899663433,-0.307126597793731,26.8291140305512,448472872000,54646956000,0.1218511963863,5,74.7840301360494,14.9568060272099
"IRN",630,2001,4698000,513,6916,240273,"65301","28240",0.0133085,4,1,3,3,0,8709,27.0983716807492,587047563000,0,0,0,0.175661,0,0,0,0,0,0,1,4,15.3626476570575,15.1909969730842,3957000,741000,0.171650683973274,0.187263078089462,26.9440942053148,503119828000,83927735000,0.166814604253681,5,74.9785980221979,14.9957196044396
"IRN",630,2002,3077000,520,7321,248506,"67727","22305",0.0130174,4,1,3,3,0,10106,27.2602902689973,690229694000,0,0,0,0.248215,0,0,0,0,0,0,1,4,14.939465979296,15.3626476570575,4698000,-1621000,-0.423181677761507,-0.345040442741592,27.0983716807492,587047563000,103182131000,0.175764516375311,4,47.8280853730295,11.9570213432574
"IRN",630,2003,4271000,540,7869,255769,"68543","23065",0.013277,4,1,3,3,0,11245,27.37919267771,777378095000,0,0,0,0.44257,0,0,0,0,0,0,1,8,15.2673587839608,14.939465979296,3077000,1194000,0.32789280466478,0.388040298992525,27.2602902689973,690229694000,87148401000,0.12625999976176,4,47.7171680102898,11.9292920025725
"IRN",630,2004,5604000,480,8682,275242,"69342","23538",0.0130136,0,6,-6,-6,0,12682,27.5110586375112,886953716000,0,0,0,0.42201799,0,0,0,0,0,0,1,12,15.538991364883,15.2673587839608,4271000,1333000,0.271632580922207,0.312104893467572,27.37919267771,777378095000,109575621000,0.14095537513184,4,48.0327303919963,12.0081825979991
"IRN",630,2005,7275000,420,9404,292889,"70152","24019",0.0128966,0,6,-6,-6,0,14706,27.670617408543,1040390676000,0,0,0,0.42578098,0,0,0,0,0,0,1,6,15.7999545084789,15.538991364883,5604000,1671000,0.260963143595879,0.298179871520343,27.5110586375112,886953716000,153436960000,0.172993198215543,4,48.3985274456866,12.0996318614217
"IRN",630,2006,8541000,545,9789,313590,"70977","24513",0.0141106,0,6,-6,-6,0,15617,27.7420783108535,1117458818000,0,0,0,0.43048701,0,0,0,0,0,0,1,2,15.9603887720106,15.7999545084789,7275000,1266000,0.160434263531721,0.174020618556701,27.670617408543,1040390676000,77068142000,0.0740761559843122,4,48.7489461872497,12.1872365468124
"IRN",630,2007,7451000,545,10051,339689,"71809","24973",0.013973,0,6,-6,-6,0,16964,27.8359991292004,1227498076000,0,0,0,0.426965,0,0,0,0,0,0,1,10,15.823858943746,15.9603887720106,8541000,-1090000,-0.136529828264559,-0.127619716660813,27.7420783108535,1117458818000,110039258000,0.0984727635842057,4,49.0008651460345,12.2502162865086
"TUR",640,1816,NA,121,0,1,"25191","793",0.0613591,0,10,-10,-10,0,NA,NA,NA,0,0,0,0.66918302,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"TUR",640,1817,NA,121,0,1,"25500","801",0.0622179,0,10,-10,-10,0,NA,NA,NA,0,0,0,0.66156,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"TUR",640,1818,NA,121,0,1,"25812","810",0.0630326,0,10,-10,-10,0,NA,NA,NA,0,0,0,0.65742803,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"TUR",640,1819,NA,141,0,1,"26128","819",0.0637841,0,10,-10,-10,0,NA,NA,NA,0,0,0,0.64565903,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"TUR",640,1820,NA,161,0,1,"26448","827",0.0638359,0,10,-10,-10,0,1212,23.225495571917,12209688000,0,0,0,0.65369999,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"TUR",640,1821,NA,181,0,1,"26772","836",0.0637889,0,10,-10,-10,0,NA,NA,NA,0,0,1,0.63975,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,23.225495571917,12209688000,NA,NA,0,0,0
