statename,ccode,year,leader,leaderpos,affiliation,totalldrtrans,leadertrans,solschange,solschdum,solschange30,solsch30dum,solsminchange,solsminchdum,leaderchyr1,leaderchmo1,leaderchday1,leaderchyr2,leaderchmo2,leaderchday2,leaderchyr3,leaderchmo3,leaderchday3,leaderchyr4,leaderchmo4,leaderchday4,leaderchyr5,leaderchmo5,leaderchday5,leaderchyr6,leaderchmo6,leaderchday6,leaderchyr7,leaderchmo7,leaderchday7,solschange1,solschyr1,solschmo1,solschday1,solschange2,solschyr2,solschmo2,solschday2,solschange3,solschyr3,solschmo3,solschday3,solschange4,solschyr4,solschmo4,solschday4,solschange5,solschyr5,solschmo5,solschday5,solschange6,solschyr6,solschmo6,solschday6,solschange7,solschyr7,solschmo7,solschday7,solsminch1,solsminchyr1,solsminchmo1,solsminchday1,solsminch2,solsminchyr2,solsminchmo2,solsminchday2,solsminch3,solsminchyr3,solsminchmo3,solsminchday3,solsminch4,solsminchyr4,solsminchmo4,solsminchday4,solsminch5,solsminchyr5,solsminchmo5,solsminchday5,solsminch6,solsminchyr6,solsminchmo6,solsminchday6,solsminch7,solsminchyr7,solsminchmo7,solsminchday7,nonindep,dem,pres,parl,mixed,mil,indmil,sp,per,mon,warlord,hybrid,olig,other,regtrans,demtrans,auttrans,autend,sourcereg,sourcedemtype,sourceauttype,version
"Djibouti",522,2002,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2003,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2004,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2005,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2006,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2007,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Djibouti",522,2008,"Guelleh","President","RPP",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,1,0,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable",5,"4.0"
"Ethiopia",530,1919,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1920,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1921,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1922,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1923,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1924,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1925,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1926,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1927,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1928,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1929,"Zewditu","Empress","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1930,"Zewditu, Selassie","Empress, Emperor","Solomonic Dynasty, Solomonic Dynasty",1,1,0,0,0,0,0,0,1930,4,3,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1931,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1932,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1933,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1934,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1935,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1936,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,1,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1941,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1942,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1943,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1944,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1945,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1946,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1947,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1948,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1949,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1950,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1951,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1952,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1953,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1954,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1955,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1956,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1957,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1958,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1959,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1960,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1961,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1962,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1963,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1964,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1965,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1966,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1967,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1968,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1969,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
"Ethiopia",530,1970,"Selassie","Emperor","Solomonic Dynasty",0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,"Not Applicable","Not Applicable","Not Applicable",0,0,0,0,1,0,0,0,0,0,"Not Applicable",0,0,"Polity IV","Not Applicable","GWF","4.0"
